checkm_completeness,checkm_contamination,contigs,date_modified,genome_id,genome_length,genome_name,genome_status,taxon_id,assembly_accession,genome_quality_flags,quality_pass,quality_reasons,tested_drug_count,stable_rank
99.78,0.0,19,2019-07-15T15:08:25.429Z,573.26082,5247665,Klebsiella pneumoniae strain 5012STDY7312724,WGS,573,GCA_900774165.1,,True,,4,898b6acb8b039413c5246b9bdf0cb35734997a81b534d665fdb64c52ff739015
100.0,0.3,159,2017-08-08T22:05:14.323Z,573.13444,5401154,Klebsiella pneumoniae KPN1511ec,WGS,573,,,True,,4,8995dcd393ef3d06073089b7658a346872f89bc0c95ac12b59749bd6f7438bb4
100.0,0.3,90,2017-08-08T17:26:26.605Z,573.13199,5639320,Klebsiella pneumoniae KPN1208ec,WGS,573,,,True,,4,89a61939bddcd8b99550ac3ddf5c9db2844a2f71267a7f4e721d411349e2941f
100.0,0.3,77,2017-08-09T06:12:46.972Z,573.14322,5517315,Klebsiella pneumoniae KPN692ec,WGS,573,,,True,,4,89af4f0163d37ff34ca48dd5aeb4fd8a000dd59ab72cc7e3ad2add5b744cbc2d
99.78,0.11,145,2019-03-24T04:05:14.871Z,573.24374,5584923,Klebsiella pneumoniae strain MUGSI_191,WGS,573,,,True,,4,89b7d4bf58fe55fe81feb1000e5e85309d114b14751771e6fa5e947f684195ba
99.67,0.0,224,2019-03-24T04:21:51.554Z,573.24405,5891800,Klebsiella pneumoniae strain MUGSI_35,WGS,573,,,True,,4,89d876ca89d4830809bdfc2b65b6ae3a663149789a3bf8a3faf2544a1ab6bb5a
100.0,0.0,64,2024-03-03T21:04:15.062Z,573.66702,5326992,Klebsiella pneumoniae KP_NORM_BLD_116244,WGS,573,,,True,,4,89e94ef09634a5e3bf917c50dc24a60b1a278703cd4dc010ba7b0ab38b81465f
100.0,0.0,84,2017-08-09T01:43:21.039Z,573.13841,5509498,Klebsiella pneumoniae KPN2010ec,WGS,573,,,True,,4,89f88cf192c4a1c49d080b53f03aeddaa98e0968b92b1f2a13755188e974dc9f
99.78,0.0,81,2022-04-12T01:26:38.976Z,573.46846,5801769,Klebsiella pneumoniae KP-1PI,WGS,573,,,True,,4,89ff55365fec0474fdeb0673eab14b61b93d8225f47894f72e02e1e14743813a
100.0,0.0,215,2017-08-08T15:46:06.288Z,573.13022,5113571,Klebsiella pneumoniae 40,WGS,573,,,True,,4,8a018866f99fe12eac0f631668ecc34f3037f0e2ce5729c705e832e55e84c01c
100.0,0.3,67,2017-11-30T21:06:26.852Z,573.15520,5405294,Klebsiella pneumoniae strain INF074,WGS,573,,,True,,4,8a04fc833ff6a1f9ae7c87538baf2d0dd8aab1d44e136d532a7416b95eabe9df
99.78,0.22,38,2019-07-15T15:28:43.903Z,573.26123,5416919,Klebsiella pneumoniae strain 5012STDY7312742,WGS,573,GCA_900774585.1,,True,,4,8a655c5667033882b1b994c6fdde0002ca30bbfce497c17bb1a6fe2efb4cb06d
100.0,0.3,119,2017-08-09T01:35:28.823Z,573.13829,5755840,Klebsiella pneumoniae KPN1998ec,WGS,573,,,True,,4,8a7dccf4e69947e55c986a78733e435d481e59edb3c2a66055ad3713ba590dbd
100.0,0.0,416,2017-08-08T15:17:04.722Z,573.12982,5571628,Klebsiella pneumoniae 3305,WGS,573,,,True,,4,8a7f9784cb10cfeb93031a7c3ea55723607f499fadab2c4e0d8d7c849585dbfb
100.0,0.3,72,2017-08-08T22:51:46.014Z,573.13534,5391773,Klebsiella pneumoniae KPN1613ec,WGS,573,,,True,,4,8a8361f02b6d82730a37b3e1f875b4aeac03c9c78bf2f0d99549b3a7fcf7bdc0
100.0,1.0,83,2017-08-09T08:05:09.866Z,573.14469,5313979,Klebsiella pneumoniae KPN890ec,WGS,573,,,True,,4,8a8ff66d2af5ba81f1ed7ab1021dcac5962a1643f77d47e0b63a52b23e5fd866
100.0,0.0,114,2017-08-09T08:27:09.372Z,573.14501,5576611,Klebsiella pneumoniae KPN929ec,WGS,573,,,True,,4,8a91488ee314ebb86448f768b067c43b44f0186136de6718a5352f3b7f259b4c
100.0,0.0,6,2017-11-28T19:17:38.483Z,573.15420,5859680,Klebsiella pneumoniae strain AR_0112,Deprecated,573,GCA_002180155.1,,True,,4,8aa3ab625c4b7975d0fb2f5d0bfe72295ef0f7e3d05935a24ec4f07c8c2b9695
99.78,0.11,90,2019-03-24T03:46:10.411Z,573.24332,5462841,Klebsiella pneumoniae strain MUGSI_114,WGS,573,,,True,,4,8aa58de7b515554aacaca9755e3e11f0975e3217458f1d8e1e677d6d00479233
100.0,0.0,60,2024-03-03T21:05:03.031Z,573.66704,5252451,Klebsiella pneumoniae KP_NORM_BLD_116239,WGS,573,,,True,,4,8ad626398eb0f66754306d93bbb10d2a71057698c8514dd69c5c7cf2b13d00fb
100.0,0.3,76,2017-08-08T23:43:05Z,573.13625,5505644,Klebsiella pneumoniae KPN1722ec,WGS,573,,,True,,4,8b07da855b0721878399325e41f82f5661e90519dfcfa6947e5ebfd6dd05afe1
100.0,1.7,184,2017-08-08T21:16:24.750Z,573.13354,5651116,Klebsiella pneumoniae KPN1410ec,WGS,573,,,True,,4,8b08f0ab2d4b6ff145fed6736fd0efb61866c4ae6f91dbf615b4b0dd4cc5fe3d
100.0,0.2,86,2024-03-03T21:12:07.584Z,573.66813,5406212,Klebsiella pneumoniae KP_NORM_BLD_13985,WGS,573,,,True,,4,8b3ae023d7daa21f18aedc9c6be7ba72f5b9d7b7fb9e310b584cdcbe21ce6d7c
100.0,0.1,43,2024-03-03T21:16:15.757Z,573.66896,5439647,Klebsiella pneumoniae KP_NORM_BLD_2011_76233,WGS,573,,,True,,4,8b4d67b4b404d48c181592201a3075c101c6f0c57645d9139dfa349a5846c8d0
100.0,0.0,82,2024-03-03T21:20:43.540Z,573.66965,5489554,Klebsiella pneumoniae KP_NORM_BLD_2510,WGS,573,,,True,,4,8b60ba34d35a5a54aff2d2c6b0de3d8e446352c3a62d1b79f847ebffa08aded4
100.0,0.0,136,2017-08-08T23:31:05.117Z,573.13603,5501388,Klebsiella pneumoniae KPN169ec,WGS,573,,,True,,4,8b69614ab041c3404211df84a68806b332314934e51102b5a611d1e23a85d288
99.78,0.0,141,2020-10-30T14:27:56.741Z,573.33399,5864131,Klebsiella pneumoniae strain PMK17,WGS,573,,,True,,4,8b7a5e7507ad6bf8b561f2f81f4ac552443bf8db2afae4d21cbd4c5b90f3fb4b
100.0,0.3,102,2017-08-09T02:50:40.299Z,573.13951,5437244,Klebsiella pneumoniae KPN2159ec,WGS,573,,,True,,4,8b8f80672adaf039c2e48cee4d3fc0bee3dc04d69abb8a7d0b4ad7be4c2ca862
99.78,0.0,156,2022-03-25T08:19:52.371Z,573.46080,5537983,Klebsiella pneumoniae INF070,WGS,573,,,True,,4,8ba61ac9c3096e695c1c0c16e36c4a5931c77ed568f1c3f93cd10469465c1e35
100.0,0.0,91,2017-08-09T04:21:26.666Z,573.14113,5412112,Klebsiella pneumoniae KPN390ec,WGS,573,,,True,,4,8bd4a8c3b86a7ced84669e810c0267590a316bc7831041678ac8060a92d1c7b5
100.0,0.3,112,2017-08-09T06:03:13.316Z,573.14307,5561160,Klebsiella pneumoniae KPN676ec,WGS,573,,,True,,4,8c00c52b68dfc518f4744e6a3599c6f868eda908602302fe1daecae4f612d76c
100.0,0.0,11,2017-11-24T17:17:16.864Z,573.15367,6025713,Klebsiella pneumoniae strain KSB2_1B,Complete,573,GCA_002753015.1,,True,,4,8c39027e49526aa6499e8166c5e8ea6778182fdb67cf1aefa4e688128e9366e5
100.0,0.2,91,2024-03-03T21:30:46.930Z,573.67108,5651524,Klebsiella pneumoniae KP_NORM_BLD_63815,WGS,573,,,True,,4,8c525e49407870db5653e1180430ededd2e0c06a33c47152f32124177520938a
100.0,0.0,75,2017-08-09T02:09:00.588Z,573.13882,5565154,Klebsiella pneumoniae KPN2058ec,WGS,573,,,True,,4,8c6d098735a1a2f024b68a3ebafffa89bd8abce5e8942c51bc8ae9cee3dac1ad
100.0,0.7,74,2017-08-09T00:32:13.503Z,573.13717,5618157,Klebsiella pneumoniae KPN1854ec,WGS,573,,,True,,4,8c82495b8f05a23d097d9c098c2c1f6cf8e3784415085edd821d8700a4b24233
100.0,0.0,130,2017-08-09T04:52:07.126Z,573.14173,5427416,Klebsiella pneumoniae KPN462ec,WGS,573,,,True,,4,8c9d8a50d017a8461e11a82c95d9a7f7664dcef06abd40f5e23982d1c5ef31fb
99.78,0.0,36,2022-03-25T08:26:10.743Z,573.46102,5402005,Klebsiella pneumoniae KSB1_8E,WGS,573,,,True,,4,8cae95cf9fc12d10d8388f5d05052365738d82b3f24af92456440a316a7cc544
99.78,0.0,86,2022-04-12T01:32:58.961Z,573.46867,5838831,Klebsiella pneumoniae KP-51LI,WGS,573,,,True,,4,8cbbc189fa427dcf1dcc011ffc6bb0460ee47ba1b8087f28c4de56c56a0de807
100.0,0.0,84,2017-08-08T17:40:06.051Z,573.13226,5396257,Klebsiella pneumoniae KPN1245ec,WGS,573,,,True,,4,8cdd1ae437028f7bec7686b3f90b2ba2d0a2c3df6d163d5dfd41d07c6ac249d7
100.0,0.0,72,2024-03-03T21:02:50.955Z,573.66690,5376380,Klebsiella pneumoniae KP_NORM_BLD_115811,WGS,573,,,True,,4,8cf26bb7d0a0932efe6d90cd119b07873a1229edc8a651ad4f68cbcf5fa6bec6
100.0,0.0,74,2016-08-27T17:03:57.206Z,573.5678,5997388,Klebsiella pneumoniae strain PB28,WGS,573,GCF_900092975.1,,True,,4,8cfa0a74428c923ff0303ad3863cf6edfb7886f0a98923313216a50db2133f9c
100.0,0.0,117,2017-08-09T00:54:33.441Z,573.13759,5719586,Klebsiella pneumoniae KPN189ec,WGS,573,,,True,,4,8d021245457ba4b6ae06b10cca87f1de7ee8e71955a3f3a28d3380c5a53bad86
99.78,0.22,71,2019-01-31T07:28:40.914Z,573.23219,5334378,Klebsiella pneumoniae strain KP_320,WGS,573,GCA_003937475.1,,True,,4,8d1153f25f80633861a34b973f84818d67d5ad9bf16cede6fabd7a67e27a5a40
100.0,0.0,83,2017-08-08T23:19:25.718Z,573.13580,5453916,Klebsiella pneumoniae KPN1676ec,WGS,573,,,True,,4,8d1233acb0e9f71a599ba97a2903d908b315c9fdad6d8c9b93bf13c6e4f6a3a4
99.78,0.0,139,2019-07-15T09:59:02.022Z,573.25569,5897970,Klebsiella pneumoniae strain 6_GR_12,WGS,573,GCA_001701935.1,,True,,4,8d4a2b01386a7114993f6fb0e9760a0dc395ab3857fed5e6b420326461cf6d59
100.0,0.0,101,2024-03-03T21:18:32.936Z,573.66932,5478436,Klebsiella pneumoniae KP_NORM_BLD_2015_111587,WGS,573,,,True,,4,8d6526284e413caaa98a1e2944a84a9e99596295d46b43150a1b3af8ac3e337d
100.0,0.1,87,2024-03-03T20:33:24.795Z,573.66194,5293747,Klebsiella pneumoniae KP_NORM_URN_2015_109356,WGS,573,,,True,,4,8d6847ee59b48cf5fee9a80e0febd1ad4aca6c49625307c639b515ae27b0f760
100.0,0.0,176,2017-08-08T17:34:00.234Z,573.13212,5532069,Klebsiella pneumoniae KPN1222ec,WGS,573,,,True,,4,8daaba9cdadb894d92442cd1fd4184879fbf04b7ea61fecb25a2f805d19b7690
100.0,0.3,73,2017-08-09T03:03:13.060Z,573.13969,5426042,Klebsiella pneumoniae KPN222ec,WGS,573,,,True,,4,8daef16b8da13b7d908840a750160a2fd86f94f61a18c6e0176f5a359e2eaf9e
100.0,0.3,122,2017-08-08T17:58:06.292Z,573.13258,5493578,Klebsiella pneumoniae KPN1279ec,WGS,573,,,True,,4,8db13106306b45055819442b026f6c120f39dac028a1ec267f54c961a6eed605
99.78,0.0,51,2019-07-15T16:31:53.718Z,573.26239,5749832,Klebsiella pneumoniae strain 5012STDY7626490,WGS,573,GCA_900775715.1,,True,,4,8db3c7251dd91e7e39d2bb92215042230fd3a1df20f7e5852f24fb94ac2f8298
99.78,0.11,90,2019-03-24T04:19:00.711Z,573.24400,5398704,Klebsiella pneumoniae strain MUGSI_318,WGS,573,,,True,,4,8db41aa3f1b61f94879477119bf4ed9b1643a51ffdb342e72139468080f2ad41
100.0,0.0,63,2024-03-03T21:21:21.406Z,573.66983,5275098,Klebsiella pneumoniae KP_NORM_BLD_391,WGS,573,,,True,,4,8df66c5163e539934614a95a270233b39abbf84f6b236a9436e8ced7f6739fde
100.0,0.3,65,2017-08-09T06:44:28.477Z,573.14363,5487338,Klebsiella pneumoniae KPN741ec,WGS,573,,,True,,4,8e024de10f61a7184df55dbe7325aa395ed893f2cf0ff4451ab07f8fedfa299d
100.0,0.0,144,2017-08-08T21:52:11.917Z,573.13424,5326901,Klebsiella pneumoniae KPN1484ec,WGS,573,,,True,,4,8e0a30fc32c285edd5b1b031bd957103877ac50776e3292ff1b682f8c491b845
100.0,0.0,60,2024-03-03T21:31:14.530Z,573.67119,5519449,Klebsiella pneumoniae KP_NORM_BLD_67,WGS,573,,,True,,4,8e13d67555e7d52b74b45aaf1489c3f963d137e76680987e8d93f4b045e7e307
100.0,0.0,64,2017-11-30T21:08:10.287Z,573.15518,5541981,Klebsiella pneumoniae strain INF072,WGS,573,GCA_904863145.1,,True,,4,8e1b7dd4a9e9255e9c60967fbbc0819e1f53ea942d63afa0f3029c9a51b74606
99.7,0.7,133,2017-08-09T04:42:27.735Z,573.14155,5672784,Klebsiella pneumoniae KPN437ec,WGS,573,,,True,,4,8e1f4a957e155759f1c7a2419ea42ad7e3e0e907a5b4be57ab2676a095d3506e
99.78,0.0,119,2019-07-15T15:47:51.452Z,573.26153,6133985,Klebsiella pneumoniae strain 5012STDY7312591,WGS,573,GCA_900774885.1,,True,,4,8e2df529d43bd18a5744e02646b9877db00996d60cb1d6c7b8268e971eafa50f
100.0,0.0,144,2017-08-09T00:11:35.568Z,573.13676,5552977,Klebsiella pneumoniae KPN1783ec,WGS,573,,,True,,4,8e64bf16ef6f1e1431ad5f7d5ab80d5e540f63bdb668f69b6ded6d17a3365a0b
100.0,0.0,108,2017-08-09T01:28:16.562Z,573.13819,5518700,Klebsiella pneumoniae KPN1986ec,WGS,573,,,True,,4,8e7532c235a913485628dc32f626f3b8c31829b325246fac26b140f29adb782b
99.78,0.0,61,2019-07-15T16:19:51.232Z,573.26218,5386507,Klebsiella pneumoniae strain 5012STDY7312682,WGS,573,GCA_900775525.1,,True,,4,8e89d6f2f75cba9a239d2ea9628a42a2f40487091ed018b3d5dbc50cfb9749cc
100.0,0.0,138,2017-08-08T22:58:41.196Z,573.13543,5563259,Klebsiella pneumoniae KPN1626ec,WGS,573,,,True,,4,8e9e9a5402e3d6365ee2fd5677cd9f6ac9bf0832b3dee053c73acff6b2da77f0
100.0,0.0,102,2017-08-09T06:40:21.856Z,573.14360,5465717,Klebsiella pneumoniae KPN737ec,WGS,573,,,True,,4,8eaead00ce8aafefb1b4b299592e2f599e091fb2e87140a181af74381e0163e5
100.0,0.1,118,2024-03-03T21:19:50.906Z,573.66955,5381891,Klebsiella pneumoniae KP_NORM_BLD_231,WGS,573,,,True,,4,8eee331bdf7ac00c9d1c2a3256393cee8ceba2d3500170366a00167abd152108
100.0,0.0,81,2017-08-09T00:46:17.911Z,573.13745,5393781,Klebsiella pneumoniae KPN1881ec,WGS,573,,,True,,4,8ef19576ee76b71c85ab4d1a93400079b10815a514eb8fefc679000890cde520
100.0,0.0,135,2017-08-09T05:31:41.991Z,573.14247,5569263,Klebsiella pneumoniae KPN573ec,WGS,573,,,True,,4,8f4d08c0db0b49ff24f1f5c19ded86c463e94e97d101ffdff2dd1979ed2f12fc
96.3,0.0,98,2017-08-09T01:01:56.309Z,573.13771,5289600,Klebsiella pneumoniae KPN1917ec,WGS,573,,,True,,4,8f625b92362a072fadaebf3bd95a2e155b06fa7611b1f51a16304d33310fc513
100.0,0.2,190,2024-03-03T21:23:10.382Z,573.66991,5682192,Klebsiella pneumoniae KP_NORM_BLD_60429,WGS,573,,,True,,4,8f8b9051f89fa9de182f51cae13f22e33ac622817509c9a4e2ec2142a8fa95fd
100.0,4.8,385,2017-08-08T16:45:59.342Z,573.13122,5342682,Klebsiella pneumoniae KPN1120ec,WGS,573,,,True,,4,8fb21732b07fbf4b7d6b2949b1c4bc91079463064b7cdf185e87bb22587727a9
98.6,0.2,80,2017-08-08T22:17:37.082Z,573.13464,5602590,Klebsiella pneumoniae KPN1533ec,WGS,573,,,True,,4,8fb5c90aba23ce1340bf3e54a2069b31e025f191b7e5bc1ee9fcbb30f24b2b61
100.0,0.3,118,2024-03-03T21:13:36.654Z,573.66829,5561592,Klebsiella pneumoniae KP_NORM_BLD_1676,WGS,573,,,True,,4,8fc84ac7ad1b0da44606355d1305b9f173c1572b7feb3f7c14bf027a0d5e7c5d
99.78,0.0,60,2019-07-15T15:09:27.136Z,573.26083,5641930,Klebsiella pneumoniae strain 5012STDY7312722,WGS,573,GCA_900774175.1,,True,,4,8fc9f9a86570e6f5c71218a3b72acc78270ca5624eaaa181a05ebc005a1d97a1
100.0,0.0,49,2017-08-09T07:43:17.158Z,573.14443,5259750,Klebsiella pneumoniae KPN853ec,WGS,573,,,True,,4,8feebb5ecdfef30bac3fb3bc12bb4381a2827dbcd1a3048f5762d3d5b846c7c1
100.0,0.0,102,2017-08-09T01:08:28.150Z,573.13783,5448638,Klebsiella pneumoniae KPN1931ec,WGS,573,,,True,,4,90113b30000502762e1b03b02476d031d817161df4d8dfc904fd267737d8228c
98.3,0.7,58,2017-11-30T22:57:24.597Z,573.15597,5794374,Klebsiella pneumoniae strain INF312,WGS,573,,,True,,4,90372dde22e516709e629d9b3aa02aec8390281428964b95d6cd1876bfc10e94
100.0,0.0,84,2024-03-03T21:03:45.206Z,573.66699,5314103,Klebsiella pneumoniae KP_NORM_BLD_116234,WGS,573,,,True,,4,906f91ac20647cb1b937cf7ca9d08b22662e805d9541a401dd41ce6a44a78736
100.0,0.0,68,2017-08-08T22:26:58.821Z,573.13488,5477675,Klebsiella pneumoniae KPN155ec,WGS,573,,,True,,4,9081063362a565912f628dc3ce2d0cc54fdbb01e7dbac4485779c9319e0245b5
100.0,0.3,73,2017-08-09T00:26:54.744Z,573.13705,5201438,Klebsiella pneumoniae KPN1842ec,WGS,573,,,True,,4,908bf8bd905adb9c6d43b0574f4a206e3bc70a56bf021c0ce5dd4aa0796aa010
100.0,0.2,106,2017-08-09T08:51:15.686Z,573.14537,5450066,Klebsiella pneumoniae KPN978ec,WGS,573,,,True,,4,909fd776656ee699d49c60fe35f5dba7708d325d11f05020589df179016e8948
100.0,0.0,151,2017-08-08T16:07:21.958Z,573.13053,5562109,Klebsiella pneumoniae KPN1030ec,WGS,573,,,True,,4,90b0d6d0afdaee81550a70717425f1eec5e3a1ab1ac20c83b534d21f9fffa2f1
100.0,0.7,110,2017-08-09T01:26:40.437Z,573.13814,5489985,Klebsiella pneumoniae KPN1980ec,WGS,573,,,True,,4,90ce9f9c39cd76a96f763af8ef0608429d82f880cca6f36a6687c3a7c33c91d3
100.0,0.2,87,2017-08-09T05:15:07.165Z,573.14215,5427284,Klebsiella pneumoniae KPN530ec,WGS,573,,,True,,4,90d3bc2826aed2fa0ae65d36e946c84a4a2cce905b1efd17f834424e2c8f9e70
100.0,0.0,77,2017-08-09T07:40:35.062Z,573.14437,5453167,Klebsiella pneumoniae KPN843ec,WGS,573,,,True,,4,90fb269a1b87ee8c7674255ddb89da27da59e8ebf67f44cb8d45a52e09a63510
100.0,0.0,158,2017-08-08T17:22:40.993Z,573.13191,5540940,Klebsiella pneumoniae KPN1199ec,WGS,573,,,True,,4,910c49e080d90bb2a7ce3659ad76d8567d81e55cf5f457123d97029f0d2a6f1c
99.78,0.0,47,2019-07-15T15:55:36.772Z,573.26171,5546978,Klebsiella pneumoniae strain 5012STDY7312615,WGS,573,GCA_900775065.1,,True,,4,910f710de53b1e2a66bb596b422777689105b9b5b484b3424f219e78f06a57ec
100.0,1.2,127,2016-01-17T16:40:17.222Z,573.1720,5594643,Klebsiella pneumoniae strain KpVA-2,WGS,573,GCF_001182405.1,,True,,4,9117d3e38e2092c2b357240e59ecf339440ebcc66cd1d82f7db563ba016e7c22
100.0,0.0,68,2017-08-08T21:08:13.878Z,573.13335,5481281,Klebsiella pneumoniae KPN1385ec,WGS,573,,,True,,4,91189200c7d0790d55bed653d250772f01bcddd099a58ed64befbe9f553279dd
100.0,0.2,142,2024-03-03T21:19:45.744Z,573.66953,5485588,Klebsiella pneumoniae KP_NORM_BLD_2396,WGS,573,,,True,,4,912818a5a291331751e875ae76a81075f37caf6f4c687f8b29e2a360424071bd
100.0,0.1,128,2024-03-03T21:34:36.655Z,573.67176,5538563,Klebsiella pneumoniae KP_NORM_URN_2015_111577,WGS,573,,,True,,4,9138d9718231d5b600b1535a5a3049911b46a6a39d3519889560d6e0fd28a24c
100.0,0.0,4,2018-07-16T11:41:09.627Z,573.18680,5709342,Klebsiella pneumoniae strain AR_362,Complete,573,GCA_003288375.1,,True,,4,91645f20a3bf0e9a1c9d4ca4fc8fd14b8a4ebf34505d35ccc9d9e9c9d629175c
100.0,0.1,130,2024-03-03T21:10:33.541Z,573.66768,5385641,Klebsiella pneumoniae KP_NORM_BLD_13129,WGS,573,,,True,,4,91682d5b0dcd29391c56de902e179b4c84b30f9d490b92d6299d63f14673c27a
99.78,0.0,162,2019-03-24T03:42:06.113Z,573.24314,5616463,Klebsiella pneumoniae strain 66,WGS,573,,,True,,4,9170c5c4235122fcdd65cf8d39fd3429603920435d793490ef46787302148766
99.7,0.3,3,2018-05-30T17:42:36.797Z,573.18090,5574787,Klebsiella pneumoniae strain AR_0141,Complete,573,GCA_003071305.1,,True,,4,9198c080326752ef319c763bf5faee8356d75ee680ca25811d49b402c5d79014
99.78,0.0,128,2019-03-24T04:40:11.875Z,573.24451,5681148,Klebsiella pneumoniae strain MUGSI_94,WGS,573,,,True,,4,91a477a1bd7b5721b84ba8d6fdf00d0f3baacf5ca7f79682ab1d8dd9e1e0fb99
99.78,0.11,122,2020-03-31T20:34:25.286Z,573.31082,5272210,Klebsiella pneumoniae strain WU7,WGS,573,,,True,,4,91c65a013005d0a49963cb298b4752cb8f8287342be0eff9cc9236ecc2566e55
100.0,0.0,154,2017-08-09T01:23:24.768Z,573.13808,5530943,Klebsiella pneumoniae KPN196ec,WGS,573,,,True,,4,920b139a94324767157ac43a17317d0f36f1e181248aaf9944c99ffa3cf49db7
99.78,0.11,58,2019-07-15T15:12:27.078Z,573.26088,5581564,Klebsiella pneumoniae strain 5012STDY7312725,WGS,573,GCA_900774225.1,,True,,4,921bddfdf9ec5c9c3880b35290da4e3bdcad1e1bd23b9dc5dcae6a5fbbf73b99
99.0,0.7,2,2018-05-26T07:33:09.408Z,573.17927,5598970,Klebsiella pneumoniae strain AR_0080,Complete,573,GCA_003010595.1,,True,,4,9232e0384f4dcde2c8336c0037bb755ab127da90c7e2f872becd0309bc2f46f7
99.9,0.0,104,2024-03-03T21:05:26.979Z,573.66725,5353611,Klebsiella pneumoniae KP_NORM_BLD_116554,WGS,573,,,True,,4,92674baf29ba1c4c68a7cb1ab777aeeb971bb7a9944f2b49bf7c552ad7f6ddcd
100.0,1.3,211,2016-01-17T16:40:21.316Z,573.1732,5749195,Klebsiella pneumoniae strain KpVA-14,WGS,573,GCF_001182645.1,,True,,4,92685c466a7d7b03cd377b215257a3f0547f849b8d62ebfb1dac625497865ab7
100.0,0.0,156,2017-08-09T00:36:47.606Z,573.13725,5545506,Klebsiella pneumoniae KPN1862ec,WGS,573,,,True,,4,927d64b905cc40a9a38f7c56f8393b5b7a262d63b71f08f638394055d7f0d252
100.0,0.0,69,2017-08-08T18:12:21.310Z,573.13284,5522131,Klebsiella pneumoniae KPN1323ec,WGS,573,,,True,,4,928dd5a9f9770096478a2b45ad0a04629315587947a6a4d846d903a4220dd790
100.0,0.7,132,2017-08-08T21:34:55.309Z,573.13393,5381924,Klebsiella pneumoniae KPN1451ec,WGS,573,,,True,,4,9297098ad319d5a73a1caccca59da4f7358c3379e3744ee2a96c52d1e8ac789c
99.78,0.0,30,2019-07-15T17:03:37.615Z,573.26301,5437811,Klebsiella pneumoniae strain 5012STDY7626420,WGS,573,GCA_900776335.1,,True,,4,92bdca3435a5f112ee6d43bbce4d8a3d66c74d2204c3fb7e667ebff5cb2da9d4
100.0,0.0,131,2017-08-08T16:40:36.935Z,573.13111,5557839,Klebsiella pneumoniae KPN1107ec,WGS,573,,,True,,4,92ca03580294f9c7d37f27980fb7493652bad53ab36fe4dd21a47e5145eb55a0
100.0,0.3,92,2017-08-09T04:33:09.514Z,573.14134,5755737,Klebsiella pneumoniae KPN414ec,WGS,573,,,True,,4,92fd858b588bb341e8f67b4d572abbe8e0c2166fea2ba1e60bb0f3bdbf9525b4
99.78,0.22,186,2019-03-24T04:10:29.217Z,573.24391,5668380,Klebsiella pneumoniae strain MUGSI_309,WGS,573,,,True,,4,9312c08947cc575006705fd4890d9d80fbe171516a5eff04ba61fb6fc8a6634a
100.0,0.3,68,2024-03-03T21:34:25.984Z,573.67177,5438382,Klebsiella pneumoniae KP_NORM_URN_2015_111534,WGS,573,,,True,,4,93266eab369a5089b8705447742c5c3672395f27e06f8e2d47a77390ffe675c7
100.0,0.0,61,2024-03-03T21:04:25.846Z,573.66689,5593936,Klebsiella pneumoniae KP_NORM_BLD_115802,WGS,573,,,True,,4,934399af9cfa5656fba83fa63505e1d47ccf735faf32470893a32922bf6597bd
99.78,0.0,136,2019-03-24T04:04:40.458Z,573.24373,5670607,Klebsiella pneumoniae strain MUGSI_190,WGS,573,,,True,,4,93528e8db6d417ac7f4643b1acfbef4426e77d6e94d93e589eefd03651bb3d17
100.0,0.0,122,2017-08-08T21:52:18.243Z,573.13425,5312913,Klebsiella pneumoniae KPN1487ec,WGS,573,,,True,,4,936294dc854c0e88a30fe2b42d6bc77863d5e4b1a0d6be1d1ab13841019fff80
100.0,0.0,56,2024-03-03T21:23:18.640Z,573.67003,5178941,Klebsiella pneumoniae KP_NORM_BLD_60782,WGS,573,,,True,,4,9369f30df2e2306067e18d3ec1b961b8960a4086047a09f4fe52772049cb2d3f
100.0,0.1,125,2024-03-03T21:08:58.379Z,573.66764,5528317,Klebsiella pneumoniae KP_NORM_BLD_12945,WGS,573,,,True,,4,937535e7d1b68cd3c1ae8d5079c1c891175565fb523279cb0b320b534707bc95
97.3,0.7,83,2017-08-09T07:30:05.848Z,573.14420,5331338,Klebsiella pneumoniae KPN821ec,WGS,573,,,True,,4,937bea61fbe6c51475c88496016f8452a7cd48807f9a80ed2ed29bc33a5b6b6e
99.78,0.11,59,2019-07-15T16:46:03.680Z,573.26268,5616123,Klebsiella pneumoniae strain 5012STDY7626388,WGS,573,GCA_900776005.1,,True,,4,9381c6b1164318dd0add339015d72583829c719bbf492c3de9b88cf1d03775e2
100.0,0.1,48,2016-08-27T17:34:29.565Z,573.5712,5616469,Klebsiella pneumoniae strain W2-11-ERG2,WGS,573,GCF_900093335.1,,True,,4,93a649e1d674df556ca4f66043dccd1c0ce91963d39c0eff4edd44cee89fcc0f
100.0,0.7,108,2017-08-08T21:16:49.481Z,573.13357,5460718,Klebsiella pneumoniae KPN1414ec,WGS,573,,,True,,4,93ba7e6e783713eb06f064eb660f54975dca2d3e1cc1171117cc1c59f915dc1a
99.78,0.0,145,2019-07-15T16:07:41.956Z,573.26196,5651750,Klebsiella pneumoniae strain 5012STDY7312660,WGS,573,GCA_900775305.1,,True,,4,93c153e6ce6792e9133005a2b608fec092d640de904377884d89120ebb8e32d5
